LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 32.252960536433825, 32.252960536433825, 16.63043277659869, 7.809342230695901, 9.615376150827128, 25.925883807169345,
1, 63.03432521791404, 63.03432521791404, 0.5078449053201082, 24.518916896600103, 9.615376150827128, 64.0,
