-109010.0,10229668.0,10229669.0,10229670.0,10229671.0,10369732.0,10229672.0,10229673.0,10229674.0,10229675.0,10229676.0
-109009.0,10229677.0,10229678.0,10229679.0,10229680.0,10369734.0,10229681.0,10229682.0,10229683.0,10229684.0,10229685.0
-109008.0,10229686.0,10229687.0,10229688.0,10229689.0,10229690.0,10229691.0,10229692.0,10229693.0,10229694.0,10369737.0
-109007.0,10229695.0,10229696.0,10229697.0,10229698.0,10229699.0,10229700.0,10229701.0,10229702.0,10229703.0,10369739.0
-109006.0,10229704.0,10229705.0,10229706.0,10229707.0,10229708.0,10229709.0,10229710.0,10229711.0,10229712.0,10369741.0
-109005.0,10229713.0,10229714.0,10229715.0,10229716.0,10369742.0,10229717.0,10229718.0,10229719.0,10229720.0,10229721.0
-109004.0,10229722.0,10229723.0,10229724.0,10229725.0,10229726.0,10229727.0,10229728.0,10229729.0,10229730.0,10229731.0
-109003.0,10229732.0,10229733.0,10229734.0,10229735.0,10369746.0,10229737.0,10229738.0,10229739.0,10229740.0,10369747.0
-109002.0,10229742.0,10229743.0,10229744.0,10229745.0,10229746.0,10229747.0,10229748.0,10229749.0,10229750.0,10369749.0
-109001.0,10229752.0,10229753.0,10229754.0,10229755.0,10229756.0,10229757.0,10229758.0,10229759.0,10229760.0,10369751.0
-109000.0,10229762.0,10229763.0,10229764.0,10229765.0,10369752.0,10229767.0,10229768.0,10229769.0,10229770.0,10229771.0
-108999.0,10229772.0,10229773.0,10229774.0,10229775.0,10229776.0,10229777.0,10229778.0,10229779.0,10229780.0,10369755.0
-108998.0,10229782.0,10229783.0,10229784.0,10229785.0,10369756.0,10229787.0,10229788.0,10229789.0,10229790.0,10369757.0
-108997.0,10229792.0,10229793.0,10229794.0,10229795.0,10369758.0,10229797.0,10229798.0,10229799.0,10229800.0,10369759.0
-108996.0,10229802.0,10229803.0,10229804.0,10229805.0,10229806.0,10369760.0,10229808.0,10229809.0,10229810.0,10229811.0
-108995.0,10369761.0,10229813.0,10229814.0,10229815.0,10229816.0,10369762.0,10229818.0,10229819.0,10229820.0,10229821.0
-108994.0,10369763.0,10229823.0,10229824.0,10229825.0,10229826.0,10369764.0,10229828.0,10229829.0,10229830.0,10229831.0
-108993.0,10369765.0,10229833.0,10213456.0,10229835.0,10229836.0,10369766.0,10229838.0,10213457.0,10229840.0,10229841.0
-108992.0,10369767.0,10229843.0,10213458.0,10229845.0,10229846.0,10369768.0,10229848.0,10229849.0,10229850.0,10229851.0
-108991.0,10369769.0,10229853.0,10229854.0,10229855.0,10229856.0,10369770.0,10229858.0,10229859.0,10229860.0,10229861.0
-108990.0,10369771.0,10229863.0,10229864.0,10229865.0,10229866.0,10369772.0,10229868.0,10229869.0,10229870.0,10229871.0
-108989.0,10369773.0,10229873.0,10229874.0,10229875.0,10229876.0,10369774.0,10229878.0,10229879.0,10229880.0,10229881.0
-108988.0,10369775.0,10229883.0,10229884.0,10229885.0,10229886.0,10369776.0,10229888.0,10229889.0,10229890.0,10229891.0
-108987.0,10369777.0,10229893.0,10229894.0,10229895.0,10229896.0,10369778.0,10229898.0,10229899.0,10229900.0,10229901.0
-108986.0,10369779.0,10229903.0,10229904.0,10229905.0,10229906.0,10369780.0,10229908.0,10229909.0,10229910.0,10229911.0
-108985.0,10369781.0,10229913.0,10229914.0,10229915.0,10229916.0,10369782.0,10229918.0,10229919.0,10229920.0,10229921.0
-108984.0,10369783.0,10229923.0,10229924.0,10229925.0,10229926.0,10369784.0,10229928.0,10229929.0,10229930.0,10229931.0
-108983.0,10369785.0,10229933.0,10229934.0,10229935.0,10229936.0,10369786.0,10229938.0,10229939.0,10229940.0,10229941.0
-108982.0,10369787.0,10229943.0,10229944.0,10229945.0,10229946.0,10369788.0,10229948.0,10229949.0,10229950.0,10229951.0
-108981.0,10369789.0,10229953.0,10229954.0,10229955.0,10229956.0,10369790.0,10229958.0,10229959.0,10229960.0,10229961.0
-108980.0,10369791.0,10229963.0,10229964.0,10229965.0,10229966.0,10229967.0,10369792.0,10229969.0,10229970.0,10229971.0
-108979.0,10229972.0,10369793.0,10229974.0,10229975.0,10229976.0,10229977.0,10369794.0,10229979.0,10229980.0,10229981.0
-108978.0,10229982.0,10369795.0,10229984.0,10229985.0,10229986.0,10229987.0,10369796.0,10229989.0,10229990.0,10229991.0
-108977.0,10229992.0,10369797.0,10229994.0,10229995.0,10229996.0,10229997.0,10369798.0,10229999.0,10230000.0,10230001.0
-108976.0,10230002.0,10369799.0,10230004.0,10230005.0,10230006.0,10230007.0,10369800.0,10230009.0,10230010.0,10230011.0
-108975.0,10230012.0,10369801.0,10230014.0,10230015.0,10230016.0,10230017.0,10369802.0,10230019.0,10230020.0,10230021.0
-108974.0,10230022.0,10369803.0,10230024.0,10230025.0,10230026.0,10230027.0,10369804.0,10230029.0,10230030.0,10230031.0
-108973.0,10230032.0,10369805.0,10230034.0,10230035.0,10230036.0,10230037.0,10369806.0,10230039.0,10230040.0,10230041.0
-108972.0,10230042.0,10369807.0,10230044.0,10230045.0,10230046.0,10230047.0,10369808.0,10230049.0,10230050.0,10230051.0
-108971.0,10230052.0,10369809.0,10230054.0,10230055.0,10230056.0,10230057.0,10369810.0,10230059.0,10230060.0,10230061.0
-108970.0,10230062.0,10369811.0,10230064.0,10230065.0,10230066.0,10230067.0,10369812.0,10230069.0,10230070.0,10230071.0
-108969.0,10230072.0,10369813.0,10230074.0,10230075.0,10230076.0,10230077.0,10369814.0,10230079.0,10230080.0,10230081.0
-108968.0,10230082.0,10369815.0,10230084.0,10230085.0,10230086.0,10230087.0,10369816.0,10230089.0,10230090.0,10230091.0
-108967.0,10230092.0,10369817.0,10230094.0,10230095.0,10230096.0,10230097.0,10369818.0,10230099.0,10230100.0,10230101.0
-108966.0,10230102.0,10369819.0,10230104.0,10230105.0,10230106.0,10230107.0,10369820.0,10230109.0,10230110.0,10230111.0
-108965.0,10230112.0,10369821.0,10230114.0,10230115.0,10230116.0,10230117.0,10369822.0,10230119.0,10230120.0,10230121.0
-108964.0,10230122.0,10369823.0,10230124.0,10230125.0,10230126.0,10230127.0,10230128.0,10369824.0,10230130.0,10230131.0
-108963.0,10230132.0,10230133.0,10369825.0,10230135.0,10230136.0,10230137.0,10230138.0,10369826.0,10230140.0,10230141.0
-108962.0,10230142.0,10230143.0,10369827.0,10230145.0,10230146.0,10230147.0,10230148.0,10369828.0,10230150.0,10230151.0
-108961.0,10230152.0,10230153.0,10369829.0,10230155.0,10230156.0,10230157.0,10230158.0,10369830.0,10230160.0,10230161.0
-108960.0,10230162.0,10230163.0,10369831.0,10230165.0,10230166.0,10230167.0,10230168.0,10369832.0,10230170.0,10230171.0
-108959.0,10230172.0,10230173.0,10369833.0,10230175.0,10230176.0,10230177.0,10230178.0,10369834.0,10230180.0,10230181.0
-108958.0,10230182.0,10230183.0,10369835.0,10230185.0,10230186.0,10230187.0,10230188.0,10369836.0,10230190.0,10230191.0
-108957.0,10230192.0,10230193.0,10369837.0,10230195.0,10230196.0,10230197.0,10230198.0,10369838.0,10230200.0,10230201.0
-108956.0,10230202.0,10230203.0,10369839.0,10230205.0,10230206.0,10230207.0,10230208.0,10369840.0,10230210.0,10230211.0
-108955.0,10230212.0,10230213.0,10369841.0,10230215.0,10230216.0,10230217.0,10230218.0,10369842.0,10230220.0,10230221.0
-108954.0,10230222.0,10230223.0,10369843.0,10230225.0,10230226.0,10230227.0,10230228.0,10369844.0,10230230.0,10230231.0
-108953.0,10230232.0,10230233.0,10369845.0,10230235.0,10230236.0,10230237.0,10230238.0,10369846.0,10230240.0,10230241.0
-108952.0,10230242.0,10230243.0,10369847.0,10230245.0,10230246.0,10230247.0,10230248.0,10369848.0,10230250.0,10230251.0
-108951.0,10230252.0,10230253.0,10369849.0,10230255.0,10230256.0,10230257.0,10230258.0,10369850.0,10230260.0,10230261.0
